 41019	2012	92
 41021	2012	5
 41035	2012	58
 41061	2012	30
 41071	2012	55
 41043	2007	174
 41003	2007	35
 41009	2002	451
 41039	1997	162
 41033	2007	3
 41009	2002	51
 41049	2002	8
 41019	2002	193
 41033	2002	4
 41053	2007	40
 41023	1997	7
 41035	2002	156
 41005	2007	153
 41033	2002	27
 41063	1997	17
 41069	2002	5
 41063	2002	35
 41035	2002	370
 41045	2007	388
 41031	2002	3
 41029	1997	13
 41009	2002	13
 41069	2002	6
 41019	2007	543
 41039	2002	162
 41019	2007	332
 41021	2002	2
 41057	2007	3
 41015	1997	26
 41051	2007	4
 41055	2007	66
 41069	2002	2
 41039	1997	43
 41041	1997	6
 41023	2007	3
 41011	2002	13
 41035	1997	70
 41071	1997	24
 41061	1997	970
 41049	2002	43
 41067	2002	319
 41043	2002	137
 41025	2002	16
 41003	2007	87
 41047	1997	2,981
 41009	2007	9
 41017	2007	212
 41065	2002	124
 41065	2007	14
 41065	2002	123
 41045	2007	74
 41031	2002	10
 41027	2002	335
 41059	2007	45
 41065	2007	178
 41003	2002	137
 41001	2002	38
 41039	2002	37
 41045	2007	10
 41055	2007	2
 41053	2007	293
 41051	2002	23
 41049	2007	31
 41017	2007	8
 41045	2002	11
 41007	2007	13
 41059	2007	109
 41053	2007	25
 41037	1997	467
 41003	2002	912
 41013	1997	34
 41059	2007	23
 41007	1997	13
 41007	2007	12
 41065	2002	14
 41029	2002	49
 41019	2002	84
 41045	2002	39
 41011	2002	42
 41017	2007	59
 41055	2007	3
 41051	2007	14
 41047	2002	162
 41045	1997	123
 41053	2002	193
 41001	2002	41
 41015	1997	195
 41065	2007	649
 41053	2007	517
 41033	2007	8
 41005	1997	9
 41055	2002	98
 41065	1997	24
 41035	1997	115
 41009	2002	57
 41041	2007	27
 41035	2007	6
 41061	2007	36
 41053	1997	103
 41003	1997	11
 41001	1997	108
 41033	2007	7
 41005	2007	60
 41043	2002	31
 41033	1997	339
 41007	2002	28
 41003	1997	49
 41015	1997	5
 41059	2007	9
 41023	1997	15
 41059	2002	421
 41053	2002	109
 41065	1997	41
 41045	2002	36
 41063	1997	14
 41071	2007	46
 41069	2007	18
 41043	2002	980
 41065	2002	41
 41061	2002	318
 41057	1997	38
 41061	2007	23
 41027	2002	239
 41063	2002	84
 41025	2007	19
 41031	2002	1
 41049	2007	4
 41039	2007	23
 41025	2007	523
 41055	2002	14
 41023	1997	17
 41009	2002	46
 41001	2007	176
 41013	2002	25
 41037	2007	17
 41007	2002	11
 41039	2002	1,155
 41027	2002	26
 41011	1997	256
 41017	2002	498
 41053	2007	75
 41041	2007	19
 41069	1997	11
 41027	2007	12
 41019	2007	140
 41063	2007	81
 41051	2002	2
 41053	2007	112
 41071	2007	79
 41061	2007	114
 41003	2002	78
 41001	2007	13
 41047	1997	1,175
 41061	2007	247
 41009	2007	23
 41025	2007	35
 41023	2007	16
 41001	2002	143
 41071	2002	40
 41037	2007	80
 41015	2007	49
 41035	2002	3
 41061	2002	33
 41049	1997	491
 41027	2002	10
 41045	2002	110
 41009	2002	82
 41027	1997	6
 41071	2007	37
 41055	2002	8
 41017	2002	919
 41015	2002	21
 41035	2007	13
 41015	2007	9
 41055	2007	5
 41001	1997	67
 41017	2002	363
 41013	2007	49
 41009	2007	18
 41003	2007	157
 41011	2002	37
 41067	2002	454
 41015	1997	17
 41039	2002	285
 41007	1997	15
 41067	2007	20
 41061	2007	62
 41015	1997	26
 41041	2002	5
 41065	2007	19
 41031	2007	135
 41039	2002	68
 41055	2002	5
 41021	2007	107
 41065	2007	106
 41021	2007	164
 41053	1997	26
 41031	1997	37
 41053	2002	19
 41005	2002	928
 41015	2007	23
 41047	2007	898
 41021	2002	47
 41005	2002	199
 41069	2007	36
 41069	2002	1
 41011	2007	70
 41029	2002	45
 41047	2007	40
 41053	2007	180
 41053	2002	272
 41025	2007	129
 41021	2002	1
 41059	2007	381
 41069	2002	10
 41003	2007	116
 41061	2002	43
 41045	1997	94
 41025	2007	13
 41057	1997	30
 41021	1997	13
 41071	2007	526
 41065	2007	156
 41013	2002	685
 41011	2002	97
 41065	2002	89
 41055	2007	86
 41015	2007	38
 41013	1997	138
 41037	2012	17
 41009	2002	4
 41049	1997	19
 41053	2002	65
 41059	2002	440
 41055	2012	1
 41045	2012	92
 41065	2012	33
 41009	2012	31
 41011	2012	44
 41027	2012	17
 41045	2012	71
 41055	2012	4
 41067	2012	32
 41003	2012	19
 41015	2012	4
 41017	2012	25
 41041	2012	10
 41043	2012	45
 41011	2012	55
 41033	2012	11
 41037	2012	33
 41049	2012	29
 41045	2002	51
 41003	2007	37
 41055	2007	6
 41035	2002	1,228
 41059	2007	61
 41071	1997	5
 41031	2002	17
 41001	2007	56
 41065	1997	23
 41063	2012	522
 41067	2012	1,643
 41063	2002	2
 41033	2007	146
 41065	2002	113
 41039	2007	1,368
 41029	2012	81
 41001	2012	47
 41027	2012	26
 41029	2012	98
 41029	2002	8
 41051	1997	267
 41051	1997	4
 41053	1997	1,375
 41053	2002	42
 41051	1997	674
 41071	2007	51
 41027	2012	196
 41067	2012	610
 41041	2012	161
 41011	2012	213
 41031	2012	131
 41037	2012	75
 41039	2012	476
 41045	2012	346
 41059	2012	261
 41061	2012	169
 41033	2002	232
 41059	2012	156
 41033	2012	2
 41053	2012	32
 41057	2012	6
 41069	2012	7
 41071	2012	47
 41045	2012	148
 41017	2012	1,283
 41055	2007	1
 41067	1997	792
 41043	2012	2,083
 41055	2012	186
 41059	2012	1,603
 41049	1997	8
 41031	1997	63
 41053	2007	28
 41031	1997	17
 41053	2007	264
 41043	2007	454
 41045	2002	3
 41037	1997	25
 41003	2002	372
 41005	2002	44
 41025	2007	97
 41045	2007	41
 41029	2007	32
 41057	2002	36
 41009	2002	149
 41071	2002	20
 41043	1997	2,412
 41041	1997	16
 41061	2007	43
 41027	2007	43
 41017	1997	380
 41013	2007	14
 41029	2007	80
 41039	2002	34
 41033	2002	11
 41039	2002	83
 41023	1997	26
 41005	2007	123
 41071	2002	378
 41069	2002	2
 41067	2007	95
 41061	2007	27
 41063	1997	57
 41015	2002	48
 41043	2007	81
 41023	2002	5
 41059	2002	27
 41053	2002	146
 41065	2002	10
 41053	2002	18
 41003	1997	858
 41021	2002	19
 41055	2002	2
 41069	2002	45
 41021	2002	9
 41045	1997	69
 41055	2007	25
 41053	2002	300
 41011	2002	25
 41059	2002	3
 41057	2002	3
 41045	2007	1,250
 41039	2007	993
 41025	2007	7
 41033	1997	5
 41059	2007	217
 41015	2002	18
 41071	2002	67
 41071	2002	105
 41015	2007	195
 41017	2002	16
 41061	2002	55
 41047	2002	49
 41063	2002	98
 41055	2007	3
 41061	1997	21
 41011	1997	61
 41031	2002	36
 41027	2007	67
 41051	2007	72
 41019	2002	39
 41013	1997	26
 41057	2002	8
 41007	2007	84
 41033	2007	41
 41019	2007	39
 41027	2002	1
 41025	2002	8
 41027	2002	1
 41003	2007	3
 41039	2007	174
 41065	1997	9
 41057	2007	18
 41041	2002	30
 41033	2002	115
 41057	2007	109
 41017	1997	40
 41023	2007	4
 41035	2007	19
 41051	2007	58
 41067	1997	84
 41031	2007	94
 41023	2007	17
 41055	2007	4
 41041	2002	8
 41019	2007	64
 41005	2007	33
 41041	2007	10
 41025	2002	56
 41013	1997	173
 41001	2007	368
 41059	2007	58
 41055	2002	3
 41011	1997	84
 41023	2002	18
 41051	2007	13
 41061	2007	62
 41043	2007	29
 41069	2002	7
 41011	2007	18
 41053	2007	136
 41023	2002	64
 41021	2002	2
 41061	2007	175
 41009	2002	8
 41047	2002	1,276
 41059	1997	65
 41051	1997	5
 41059	2002	57
 41035	2002	27
 41037	2007	2
 41037	2002	124
 41009	1997	62
 41019	2007	808
 41033	2002	17
 41051	2007	1
 41025	2007	49
 41031	2007	1
 41031	2007	174
 41009	2007	10
 41035	1997	85
 41025	2002	35
 41047	2002	490
 41009	2002	149
 41049	2002	9
 41021	2002	2
 41035	2002	35
 41019	2007	26
 41023	2002	35
 41019	2007	119
 41017	2007	29
 41031	2002	70
 41025	2007	2
 41033	1997	231
 41065	2007	9
 41009	2007	805
 41047	2007	55
 41059	1997	54
 41013	1997	7
 41001	2007	35
 41001	2007	1
 41029	2007	135
 41051	2002	6
 41049	1997	75
 41017	2002	31
 41033	2007	118
 41005	2007	7
 41057	2002	333
 41015	2007	12
 41029	2007	43
 41031	2007	2
 41049	2002	168
 41013	2002	17
 41009	2007	29
 41047	2007	64
 41039	1997	75
 41027	2002	8
 41037	2002	38
 41067	2002	113
 41027	1997	39
 41067	2002	12
 41009	2007	47
 41055	1997	3
 41029	1997	20
 41009	1997	56
 41071	1997	78
 41001	2007	131
 41011	2007	6
 41027	2002	42
 41023	2002	75
 41025	1997	12
 41039	1997	15
 41037	2002	8
 41041	2007	4
 41057	2002	143
 41051	2007	1
 41069	2007	18
 41053	2002	84
 41049	2007	39
 41003	2007	157
 41011	2007	15
 41049	2007	6
 41021	2002	14
 41013	1997	14
 41043	2007	145
 41017	2002	89
 41023	2007	14
 41067	2007	414
 41013	2002	18
 41069	2007	23
 41059	1997	67
 41053	1997	30
 41065	2007	78
 41023	2002	127
 41071	2002	41
 41071	2007	107
 41015	2007	17
 41023	2002	7
 41047	1997	47
 41017	2007	91
 41005	2007	26
 41041	2002	26
 41021	2007	3
 41001	2002	10
 41031	2002	7
 41027	2002	7
 41055	2007	130
 41023	2007	34
 41065	2007	70
 41059	2002	275
 41047	1997	52
 41015	2002	84
 41005	2002	1,340
 41023	2002	1
 41065	2002	9
 41039	2007	169
 41043	2002	106
 41063	2002	1
 41051	2007	6
 41023	2007	6
 41011	2002	45
 41015	2002	7
 41057	2002	53
 41013	2007	288
 41033	1997	4
 41057	2007	3
 41023	1997	448
 41001	2002	168
 41041	2007	30
 41061	2007	55
 41011	2002	300
 41021	2007	3
 41067	2007	4
 41029	2002	79
 41001	2002	44
 41053	1997	16
 41033	2007	146
 41051	2007	22
 41025	1997	25
 41005	2007	45
 41067	2007	32
 41041	2007	2
 41037	2007	32
 41055	1997	12
 41039	2007	554
 41029	2002	100
 41053	2002	14
 41025	2007	27
 41001	2012	645
 41023	2012	398
 41031	2012	474
 41033	2012	617
 41041	2012	362
 41049	2012	401
 41051	2012	598
 41065	2012	670
 41039	2012	37
 41059	2012	38
 41013	2012	6
 41045	2012	29
 41005	2012	50
 41039	2012	74
 41071	2012	50
 41045	1997	126
 41069	2002	22
 41019	1997	151
 41015	2007	28
 41007	2002	26
 41001	2002	6
 41069	2002	4
 41025	2007	1
 41017	1997	46
 41043	2007	2,325
 41039	2007	369
 41017	2002	353
 41047	2002	67
 41045	1997	34
 41015	2007	37
 41039	2007	180
 41009	2007	177
 41047	2007	87
 41055	2012	36
 41063	2012	37
 41035	2012	64
 41035	2002	23
 41031	2007	109
 41013	2002	6
 41015	2007	7
 41059	2007	32
 41031	2007	48
 41011	2007	62
 41063	2007	14
 41005	1997	31
 41005	1997	1,592
 41001	2002	58
 41025	1997	15
 41067	2002	609
 41047	2007	19
 41005	2007	5
 41029	1997	811
 41021	2007	2
 41027	2007	58
 41037	1997	17
 41033	2002	29
 41065	2002	55
 41013	2007	20
 41029	2002	120
 41001	2007	10
 41023	2007	225
 41067	2007	31
 41015	2002	25
 41019	2012	131
 41023	2012	12
 41037	2012	6
 41005	2012	148
 41033	2012	40
 41057	2012	20
 41069	2012	8
 41019	2012	149
 41031	2012	28
 41041	2012	18
 41053	2012	51
 41019	2002	151
 41015	2007	17
 41005	2002	29
 41045	1997	143
 41021	1997	6
 41035	2007	16
 41003	2007	48
 41047	2007	134
 41017	2012	15
 41025	2012	29
 41069	2012	13
 41021	2007	7
 41003	2002	28
 41027	2002	42
 41023	1997	10
 41007	2002	79
 41001	1997	18
 41003	2002	24
 41017	1997	27
 41057	2007	10
 41017	2002	79
 41071	2007	12
 41019	2002	8
 41065	1997	18
 41069	2007	2
 41035	1997	53
 41007	2002	8
 41011	2002	17
 41031	2002	17
 41035	2002	80
 41051	1997	32
 41015	2002	207
 41069	2002	27
 41033	2002	220
 41007	2007	118
 41053	2007	40
 41023	2002	64
 41029	2007	26
 41027	2002	15
 41049	2007	45
 41043	2002	386
 41069	2007	41
 41053	2002	34
 41035	2002	137
 41021	2007	1
 41053	2007	41
 41003	2002	151
 41069	2002	30
 41071	2002	134
 41057	2002	4
 41071	2007	2,115
 41033	2007	14
 41003	2007	12
 41055	1997	9
 41043	2012	24
 41001	2012	22
 41013	2012	6
 41029	2012	83
 41053	2012	30
 41071	2012	54
 41005	2012	335
 41015	2012	1
 41043	2012	28
 41009	1997	73
 41013	2007	27
 41047	2002	485
 41037	2007	28
 41001	2007	17
 41017	2002	74
 41009	2002	4
 41039	1997	202
 41005	2002	3
 41007	2007	24
 41069	2007	164
 41029	1997	1,934
 41005	1997	2,022
 41029	1997	64
 41003	2002	16
 41015	2002	31
 41063	2012	2
 41051	2007	217
 41009	2007	191
 41061	2007	254
 41061	1997	89
 41037	2002	14
 41057	2002	4
 41059	1997	28
 41033	2007	16
 41045	2002	322
 41037	1997	19
 41057	2007	1
 41015	1997	6
 41035	2007	132
 41007	2007	18
 41071	2007	7
 41029	1997	90
 41045	2002	123
 41009	2012	185
 41029	2012	519
 41065	2012	98
 41023	2012	75
 41051	2012	64
 41057	2012	71
 41067	2012	273
 41031	2012	56
 41043	2012	166
 41051	2012	17
 41055	2012	21
 41001	2012	60
 41037	2012	49
 41059	2012	124
 41035	2012	116
 41057	2012	3
 41071	2012	30
 41065	2002	6
 41037	2007	14
 41035	2002	82
 41043	1997	508
 41037	2007	58
 41039	2002	15
 41011	2002	59
 41055	1997	5
 41071	1997	63
 41013	2002	38
 41043	2002	26
 41069	1997	11
 41039	1997	106
 41029	2002	13
 41009	2002	42
 41003	2002	5
 41039	2007	11
 41049	2002	57
 41005	2007	64
 41071	2007	35
 41061	1997	40
 41025	1997	134
 41055	1997	7
 41027	2007	3
 41001	2002	10
 41043	2007	135
 41045	2007	34
 41061	2002	48
 41003	1997	14
 41049	1997	24
 41033	2002	60
 41035	2002	51
 41071	2002	359
 41067	2007	52
 41009	2007	4
 41009	2002	10
 41025	2002	118
 41005	2012	3,745
 41019	2012	1,927
 41057	2007	3
 41033	2007	4
 41037	2007	7
 41057	2002	4
 41027	2002	129
 41007	2007	4
 41063	2007	3
 41013	2007	185
 41059	2002	100
 41007	2007	16
 41013	2007	133
 41001	2007	9
 41057	2012	21
 41053	2007	67
 41021	2002	13
 41047	2002	274
 41059	2002	280
 41063	2007	10
 41049	2002	37
 41069	2002	2
 41037	1997	34
 41071	2002	2,329
 41003	2002	29
 41009	2012	32
 41019	2012	150
 41031	2012	2
 41041	2012	21
 41019	2012	84
 41013	2007	1
 41027	2007	553
 41051	2007	563
 41057	2012	22
 41057	2012	14
 41011	2012	66
 41059	2012	396
 41071	2012	372
 41011	2012	309
 41021	2012	29
 41051	2012	109
 41045	2007	492
 41015	2007	2
 41025	2002	102
 41001	1997	80
 41019	2007	33
 41055	2002	210
 41009	2007	5
 41063	2002	13
 41051	2012	22
 41055	2012	5
 41059	2012	67
 41069	2012	5
 41001	1997	66
 41063	2012	214
 41043	2012	11
 41019	2012	17
 41029	2012	5
 41067	2012	14
 41017	2012	22
 41051	2012	12
 41045	2012	5
 41013	2012	18
 41017	2012	58
 41011	2012	39
 41031	2012	79
 41037	2012	45
 41051	2012	41
 41045	2007	68
 41003	2012	38
 41059	2012	78
 41063	2012	17
 41019	2002	113
 41037	2007	79
 41001	2012	48
 41015	2012	12
 41025	2012	22
 41047	2012	113
 41001	2012	38
 41065	2012	31
 41041	2007	15
 41001	2012	18
 41011	2012	31
 41005	2012	26
 41027	2012	3
 41065	2012	11
 41069	2012	1
 41019	2012	142
 41023	2012	38
 41047	2012	98
 41009	2012	4
 41031	2012	24
 41051	2012	2
 41009	2012	1
 41017	2012	5
 41071	2012	9
 41059	1997	115
 41027	2007	19
 41027	2007	5
 41059	2007	154
 41069	2002	164
 41055	2002	22
 41049	2002	124
 41001	2007	46
 41039	2002	109
 41023	2002	37
 41061	2002	182
 41025	2002	11
 41033	2007	8
 41037	2007	14
 41063	1997	515
 41027	2002	54
 41049	2002	17
 41061	2007	82
 41053	2002	24
 41051	2002	6
 41041	2007	11
 41071	2007	15
 41041	2002	3
 41035	2002	66
 41055	2007	16
 41033	2002	57
 41063	2002	15
 41069	1997	8
 41001	1997	16
 41029	2002	1,953
 41027	2002	27
 41019	1997	57
 41013	1997	64
 41023	2007	71
 41023	2012	111
 41039	2012	34
 41047	2012	63
 41061	2012	89
 41037	2007	6
 41019	2007	36
 41031	2007	33
 41035	2007	70
 41025	2012	33
 41033	2012	197
 41039	2007	34
 41065	2002	10
 41025	1997	65
 41069	2002	57
 41051	2012	272
 41061	2012	147
 41005	2012	1,638
 41009	2012	340
 41011	2012	187
 41013	2012	158
 41033	2012	274
 41059	2012	373
 41061	2012	238
 41017	2012	173
 41047	2012	405
 41055	2012	13
 41015	2012	38
 41037	2012	68
 41069	2012	26
 41005	2012	36
 41015	2012	24
 41019	2012	96
 41025	2012	61
 41039	2012	44
 41043	2012	64
 41045	2012	6
 41071	2012	23
 41035	2012	12
 41047	2012	79
 41001	2012	28
 41003	2012	102
 41013	2012	91
 41015	2012	15
 41063	2012	65
 41005	2012	7
 41035	2002	290
 41063	2007	66
 41011	2007	146
 41001	2012	17
 41003	2012	50
 41019	2012	45
 41033	2012	68
 41049	2012	7
 41063	2012	8
 41065	2012	10
 41007	2012	7
 41047	2002	3,203
 41003	2007	906
 41029	2012	174
 41037	2012	2
 41043	2012	124
 41047	2012	388
 41049	2012	2
 41053	2012	98
 41017	2012	346
 41033	2012	122
 41061	2012	264
 41063	2012	142
 41067	2012	200
 41009	2012	163
 41045	2012	321
 41053	2012	292
 41025	2012	7
 41065	2012	2
 41003	2012	7
 41011	2012	15
 41021	2012	2
 41039	2012	12
 41051	2012	1
 41057	2012	94
 41019	2012	16
 41043	2007	28
 41039	2002	289
 41061	2007	41
 41063	2007	6
 41009	2007	1
 41031	2002	11
 41015	2012	32
 41035	2012	120
 41045	2012	119
 41053	2012	266
 41001	2012	158
 41007	2012	69
 41013	2012	129
 41025	2012	95
 41043	2012	429
 41009	2012	37
 41033	2012	18
 41041	2012	27
 41049	2012	38
 41071	2012	103
 41017	2012	19
 41031	2012	42
 41051	2012	5
 41061	2012	62
 41029	2012	21
 41037	2012	101
 41055	2012	116
 41059	2012	277
 41065	2012	118
 41067	2012	24
 41027	2002	42
 41069	2007	1
 41017	2007	66
 41021	1997	5
 41027	2012	6
 41053	2012	14
 41055	2002	9
 41033	2007	9
 41057	2002	81
 41055	2002	29
 41061	2002	43
 41039	2002	20
 41041	1997	1
 41067	1997	91
 41069	2007	35
 41031	2007	510
 41027	2007	151
 41031	2007	59
 41051	2007	29
 41023	2002	14
 41009	2002	11
 41021	2007	4
 41049	2002	99
 41055	2002	31
 41057	2002	45
 41013	2002	40
 41025	2002	8
 41041	2007	23
 41059	2007	191
 41065	2002	538
 41055	2002	4
 41005	2007	599
 41019	2007	152
 41043	1997	144
 41003	1997	29
 41055	2007	105
 41047	2002	88
 41069	2012	51
 41013	2012	32
 41029	2012	66
 41031	2012	25
 41039	2012	63
 41047	2012	58
 41025	2012	16
 41037	2012	23
 41017	2012	6
 41023	2012	4
 41055	2002	2
 41003	2012	4
 41071	2012	45
 41055	2012	3
 41063	2012	6
 41013	2012	9
 41063	2012	5
 41011	2012	66
 41013	2012	138
 41053	2012	242
 41019	2012	342
 41031	2012	9
 41033	2012	4
 41039	2012	30
 41043	2012	36
 41061	2012	31
 41021	2012	21
 41031	2012	35
 41005	2012	212
 41043	2012	157
 41061	2012	29
 41065	2012	30
 41007	2012	28
 41023	2012	31
 41033	2002	115
 41061	2012	2
 41047	2012	5
 41043	2012	84
 41049	2007	93
 41021	2012	72
 41009	2012	333
 41017	2012	466
 41041	2012	169
 41045	2012	434
 41033	2012	4
 41041	2012	1
 41053	2012	2
 41033	2012	5
 41035	2012	9
 41045	2012	15
 41017	2002	7
 41029	1997	64
 41017	1997	799
 41061	2007	880
 41043	2002	164
 41059	2002	32
 41015	2002	23
 41001	2007	161
 41055	2002	1
 41035	2002	55
 41043	2007	177
 41025	1997	31
 41005	2012	36
 41009	2012	2
 41019	2012	5
 41035	2012	36
 41045	2012	5
 41041	1997	6
 41029	2012	21
 41039	2012	37
 41067	2012	65
 41005	2012	189
 41019	2012	175
 41041	2012	52
 41033	2002	9
 41005	2012	3
 41053	2012	16
 41071	2012	21
 41001	2012	85
 41005	2012	4
 41015	2012	5
 41019	2012	39
 41033	1997	8
 41071	2007	140
 41003	1997	230
 41043	2007	97
 41053	2002	581
 41069	2002	21
 41011	2012	84
 41055	2012	4
 41015	2012	42
 41019	2012	691
 41039	2012	1,059
 41049	2012	73
 41065	2012	166
 41071	2012	930
 41049	1997	10
 41049	2012	44
 41063	2012	111
 41007	2012	15
 41025	2012	85
 41035	2012	144
 41057	2012	73
 41063	2012	75
 41065	2012	87
 41003	2012	29
 41027	2012	3
 41045	2012	84
 41011	2012	33
 41025	2012	149
 41037	2012	373
 41053	2012	1,143
 41037	2002	30
 41057	2007	27
 41057	2002	3
 41067	2007	1,761
 41033	2007	164
 41071	1997	1,007
 41065	2007	127
 41067	2007	265
 41007	2007	7
 41011	2007	109
 41015	2012	13
 41019	2012	22
 41045	2012	40
 41049	2012	44
 41003	2012	10
 41013	2012	53
 41025	2012	118
 41049	2007	65
 41025	2007	114
 41025	2007	62
 41039	2007	533
 41033	2007	1
 41013	2002	96
 41025	2002	16
 41023	2007	71
 41053	2002	26
 41037	2012	22
 41039	2012	94
 41051	2012	8
 41007	2012	3
 41019	2012	75
 41031	2012	12
 41033	2012	3
 41015	2012	8
 41029	2012	18
 41009	2002	55
 41007	2012	32
 41053	2012	13
 41071	2012	22
 41015	2012	26
 41025	2012	57
 41043	2012	85
 41051	2012	11
 41063	2012	44
 41019	1997	156
 41045	2007	92
 41039	2002	8
 41063	2012	25
 41011	2012	68
 41065	2012	63
 41035	1997	70
 41009	1997	2
 41005	2012	114
 41029	2012	76
 41003	2012	49
 41007	2012	20
 41017	2012	56
 41045	2012	62
 41005	2002	34
 41067	1997	664
 41015	2002	1
 41067	2002	31
 41063	2002	503
 41007	2012	199
 41009	2012	751
 41011	2012	654
 41027	2012	554
 41035	2012	955
 41047	2012	2,567
 41059	2012	412
 41035	2012	250
 41025	2007	12
 41041	2002	13
 41037	2002	95
 41053	2002	11
 41035	2007	19
 41059	2007	428
 41065	2012	79
 41067	2012	7
 41013	2012	27
 41033	2012	26
 41049	2012	15
 41061	2012	46
 41067	2012	72
 41023	2012	33
 41053	2012	39
 41023	2012	10
 41027	2012	9
 41055	2012	4
 41011	2012	22
 41051	2012	3
 41067	2012	13
 41041	1997	13
 41053	2012	488
 41055	2012	6
 41069	2012	14
 41011	2012	108
 41045	2012	158
 41049	2012	39
 41013	2012	66
 41019	2012	61
 41041	2012	1
 41051	2012	5
 41017	2002	39
 41041	1997	37
 41025	1997	19
 41033	1997	2
 41031	2002	45
 41039	2002	48
 41047	2007	135
 41051	2007	67
 41017	2007	341
 41029	1997	44
 41051	2007	30
 41027	2007	10
 41019	2002	142
 41061	2007	53
 41001	2002	50
 41011	2002	10
 41025	2012	9
 41009	2012	56
 41013	2012	50
 41015	2012	18
 41019	2012	152
 41001	2002	350
 41023	2002	12
 41039	2002	19
 41017	1997	83
 41031	2007	42
 41043	2002	116
 41033	2007	37
 41041	2012	38
 41069	2012	1
 41021	2012	2
 41049	2012	5
 41053	2012	206
 41059	2012	134
 41009	2012	62
 41015	2012	15
 41017	2012	37
 41027	2012	35
 41043	2012	109
 41003	2012	144
 41021	2012	72
 41001	2012	146
 41039	2012	516
 41013	2012	263
 41025	2012	236
 41027	2012	11
 41045	2012	39
 41051	2012	21
 41053	2012	80
 41059	2012	53
 41053	2012	98
 41049	1997	13
 41037	2012	163
 41039	2012	810
 41047	2012	671
 41057	2012	85
 41061	2012	277
 41023	2012	3
 41059	2012	2
 41013	2012	2
 41017	2012	10
 41061	2012	3
 41007	2012	5
 41031	2012	1
 41033	2012	11
 41039	2012	76
 41041	2012	12
 41057	2012	10
 41029	2012	123
 41039	2012	173
 41049	2012	12
 41023	2012	52
 41043	2012	223
 41045	2012	68
 41047	2012	199
 41065	2012	87
 41069	2012	18
 41013	2002	42
 41029	2007	5
 41007	2012	9
 41009	2012	23
 41035	2012	101
 41041	2012	1
 41023	2012	81
 41039	2012	16
 41045	2012	108
 41047	2012	17
 41059	2012	172
 41031	2012	39
 41045	2012	121
 41047	2012	103
 41051	2012	20
 41061	2012	64
 41041	2007	26
 41061	2012	73
 41065	2012	49
 41067	2012	83
 41011	2012	10
 41015	2012	9
 41031	2012	15
 41043	2007	32
 41045	2007	8
 41029	2002	321
 41003	2012	15
 41005	2012	21
 41015	2012	5
 41017	2012	3
 41009	2012	5
 41027	1997	4
 41061	2007	17
 41061	2007	37
 41041	2002	31
 41069	2007	1
 41027	2007	175
 41021	2007	2
 41001	2012	5
 41027	2012	13
 41041	2007	89
 41027	2002	3
 41001	2012	69
 41017	2012	349
 41041	2012	68
 41017	2012	663
 41031	2012	115
 41047	2012	993
 41051	2012	235
 41063	2012	123
 41009	2012	171
 41023	2012	87
 41053	2012	264
 41065	2012	157
 41019	2012	266
 41021	2012	23
 41061	2012	124
 41011	2012	29
 41041	2012	13
 41063	2012	54
 41003	2012	21
 41053	2012	27
 41063	2012	89
 41071	2012	29
 41009	2012	5
 41013	2012	2
 41051	2012	6
 41067	2012	9
 41069	2007	10
 41013	2012	3
 41021	2012	53
 41025	2012	1
 41063	2012	29
 41035	2012	46
 41047	2012	395
 41065	2012	125
 41051	2012	191
 41007	2012	34
 41035	2012	273
 41055	2012	55
 41003	2012	144
 41007	2012	88
 41061	2012	1
 41005	2012	21
 41007	2012	2
 41061	2012	16
 41065	2012	15
 41007	2012	4
 41009	2012	19
 41019	2012	52
 41053	2012	38
 41061	2012	11
 41071	2012	81
 41015	2012	197
 41025	2012	497
 41057	2012	280
 41017	2002	27
 41013	2007	127
 41031	2002	86
 41057	2002	2
 41019	2002	825
 41035	2012	64
 41047	2012	131
 41025	2012	35
 41003	2012	33
 41011	2012	41
 41051	2012	14
 41003	2012	19
 41005	2012	70
 41043	2012	56
 41049	2012	14
 41059	2012	49
 41029	2012	35
 41051	2012	3
 41063	2012	21
 41071	2012	70
 41057	2012	10
 41023	2007	6
 41005	2012	34
 41035	2012	28
 41003	2012	8
 41027	2007	43
 41011	2012	9
 41025	2012	4
 41055	2012	1
 41059	2012	10
 41009	2002	29
 41025	1997	51
 41011	1997	35
 41017	2007	20
 41025	2012	12
 41041	2012	6
 41013	2012	37
 41045	2012	98
 41053	2012	37
 41067	2012	64
 41011	2012	18
 41021	2012	23
 41023	2012	30
 41047	2012	46
 41037	2012	72
 41043	2002	70
 41047	2007	408
 41027	2012	41
 41007	2012	11
 41017	2012	44
 41059	2012	67
 41039	2002	32
 41063	2002	2
 41023	1997	35
 41011	2007	8
 41001	2007	8
 41005	2002	95
 41035	2002	71
 41055	2012	17
 41057	2012	43
 41035	2012	52
 41057	2012	3
 41065	2012	39
 41067	2012	17
 41029	2012	12
 41043	2012	29
 41037	2002	86
 41049	2002	16
 41071	2007	377
 41065	2002	34
 41053	2007	83
 41059	1997	58
 41059	2007	25
 41055	1997	1
 41041	1997	27
 41049	1997	144
 41013	2007	83
 41033	2007	154
 41067	2002	32
 41003	2007	19
 41067	2002	118
 41021	1997	184
 41023	1997	46
 41065	2012	12
 41021	2007	26
 41027	1997	6
 41011	2012	2
 41029	2012	11
 41039	2012	28
 41061	2012	2
 41071	2012	8
 41005	2012	31
